OBJECTID,FID,id,lat,long,cbsaName,cbsaGUID,plantId,tabID,panelID,panelNumbe,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
84,162156,747072,47.705875,-122.344494,,,1002017391,30922665,1156779,9801,AURORA AVE N EL 300F N/O N 105TH ST  SF-1,S,0,BULLETINS,-13619326.77,6058061.661
85,126962,714903,47.571227,-122.336133,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130448,1072885,17728,WEST SEATTLE BRIDGE SL 940F W/O 1ST AV S EF-1,E,134510,BULLETINS,-13618396.03,6035816.426
86,129236,716380,47.665797,-122.37646,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130065,1075569,11651,15TH AV NW WL 39F N/O NW 51ST ST NF-2,N,185942,POSTERS,-13622885.21,6051434.368
87,129437,716522,47.69394,-122.34479,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129999,1075808,9988,AURORA AV N WL 58F S/O N 90TH ST NF-2,N,161900,POSTERS,-13619359.72,6056087.558
88,129605,716631,47.574821,-122.339067,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30766373,1075997,16104,ALASKAN WY VIADUCT S EL 143F N/O S HORTON ST SF-2 (TRIVISION),S,320801,BULLETINS,-13618722.64,6036409.448
89,129838,716777,47.508008,-122.277178,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129703,1076276,6582,S RYAN WY NL 300F E/O MLK JR WY S EF-2,E,28346,POSTERS,-13611833.19,6025391.728
90,128606,715952,47.562812,-122.3344,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130305,1074778,16289,1ST AV VIADUCT WL 338F N/O DENVER AV S SF-1,S,34133,POSTERS,-13618203.11,6034428.083
91,129315,716436,47.728778,-122.292569,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129837,1075667,8463,LAKE CITY WY NE WL 278F N/O NE 137TH ST NF-1,N,152047,BULLETINS,-13613546.51,6061851.186
92,129276,716407,47.710875,-122.300709,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129823,1075620,8330,LAKE CITY WY NE WL 122F N/O NE 113TH ST SF-1,S,104718,POSTERS,-13614452.65,6058888.818
93,128540,715910,47.579043,-122.328684,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30458488,1074702,16675,4TH AV S EL 115F S/O LANDER ST SF-2,S,136319,BULLETINS,-13617566.81,6037106.144
94,128275,715731,47.50073,-122.305558,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130579,1074388,20941,DES MOINES WY S EL 402F S/O MILITARY RD S NF-1,N,20147,POSTERS,-13614992.44,6024192.405
95,128481,715870,47.664309,-122.375875,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,14926330,1074632,11681,15TH AV NW EL 35F S/O NW 49TH NF-1,N,175041,BULLETINS,-13622820.09,6051188.41
96,128535,715905,47.579985,-122.32417,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30458486,1074693,16671,S LANDER ST NL 50F E/O 7TH AV S EF-2,E,40159,POSTERS,-13617064.32,6037261.597
97,129430,716518,47.723049,-122.343651,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129972,1075800,9695,N 130TH ST SL 376F E/O AURORA AV N WF-2,W,65318,POSTERS,-13619232.93,6060903.111
98,129210,716364,47.701782,-122.301803,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129812,1075540,8226,LAKE CITY WY NE EL 128F S/O FISCHER PL NE NF-1,N,136017,BULLETINS,-13614574.43,6057384.609
99,130027,716904,47.630822,-122.373493,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130141,1076508,12627,ELLIOTT AV W EL 170F N/O W LEE ST NF-1,N,83025,POSTERS,-13622554.93,6045655.063
100,134258,723783,47.732837,-122.34533,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002061868,14910742,1099022,9622,AURORA AV N WL 386F S/O N 145TH ST SF-1,S,134295,BULLETINS,-13619419.84,6062522.961
101,128592,715942,47.56469,-122.32902,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30571498,1074760,16754,4TH AV S EL 920F S/O S INDUSTRIAL WY SF-2,S,83618,BULLETINS,-13617604.22,6034737.904
102,129410,716503,47.684979,-122.344683,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130013,1075776,10135,AURORA AV N WL 88F N/O N 77TH ST NF-2,N,89314,POSTERS,-13619347.81,6054605.666
103,128785,716086,47.584402,-122.329387,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130348,1075017,16641,4TH AV S WL 110F N/O S WALKER ST NF-2,N,138154,BULLETINS,-13617645.07,6037990.544
104,129763,716738,47.550988,-122.329872,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,509470,1076196,16778,4TH AV S WL 5F S/O S MEADE ST SF-1,S,47294,POSTERS,-13617699.06,6032477.684
105,129070,716273,47.661145,-122.317192,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129788,1075367,7548,NE 45TH ST SL 133F E/O ROOSEVELT WY NE EF-2,E,263306,BULLETINS,-13616287.53,6050665.443
106,129705,716695,47.70184,-122.355674,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130025,1076119,11087,GREENWOOD AV N WL 121F S/O N 101ST NF-2,N,49763,POSTERS,-13620571.33,6057394.203
107,129656,716667,47.587365,-122.328703,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,599458,1076064,16624,4TH AV S EL 400F N/O S HOLGATE ST NF-1,N,57995,BULLETINS,-13617568.93,6038479.569
108,129872,716807,47.618427,-122.345986,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130195,1076332,14069,DENNY WY SL 81F E/O TAYLOR AV N EF-1 (TRIVISION),E,89259,POSTERS,-13619492.86,6043607.828
109,129148,716326,47.690692,-122.307983,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129800,1075464,8063,LAKE CITY WY NE WL 159F N/O NE 85TH ST NF-2,N,55048,POSTERS,-13615262.39,6055550.403
110,134097,723645,47.602396,-122.334392,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002061868,130272,1098652,14925,1ST AV WL 42.6F S/O CHERRY ST SF-1 (TRIVISION),S,103510,POSTERS,-13618202.22,6040960.77
111,129182,716348,47.697778,-122.305102,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129807,1075506,8185,LAKE CITY WY NE EL 78F N/O NE 95TH ST NF-1,N,128831,BULLETINS,-13614941.68,6056722.331
112,129625,716645,47.5681,-122.338901,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130296,1076026,16187,E MARGINAL WY S EL 300F S/O DUWAMISH AV S SF-2,S,150383,POSTERS,-13618704.16,6035300.494
113,129746,716726,47.646023,-122.35015,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130104,1076176,12171,FREMONT AV N WL 89F N/O DEXTER AV N NWF-1,NW,217465,BULLETINS,-13619956.4,6048166.416
114,129377,716482,47.705224,-122.343924,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129991,1075738,9866,N NORTHGATE WY NL 186F E/O AURORA AV N EF-2,E,95041,POSTERS,-13619263.32,6057953.971
115,129029,716250,47.598744,-122.313361,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129673,1075323,6065,RAINIER AV S EL 148F N/O S KING ST SF-1,S,90289,POSTERS,-13615861.06,6040357.86
116,127204,715063,47.5718,-122.337931,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130454,1073179,17770,WEST SEATTLE BRIDGE NL 200F W/O COLORADO AV S WF-1,W,102882,POSTERS,-13618596.18,6035910.97
117,129348,716458,47.668845,-122.393602,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130062,1075700,11608,NW MARKET ST NL 171F W/O 28TH AV NW WF-1,W,42686,POSTERS,-13624793.45,6051938.206
118,128851,716130,47.538594,-122.2704,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129697,1075095,6491,RAINIER AV S EL 118F S/O S MYRTLE ST NF-1,N,57777,POSTERS,-13611078.67,6030433.734
119,129760,716734,47.555664,-122.322442,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130416,1076190,17391,AIRPORT WY S WL 1000F N/O S LUCILLE ST SF-1,S,31582,POSTERS,-13616871.96,6033248.949
120,129369,716476,47.704879,-122.342768,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129992,1075729,9886,N NORTHGATE WY SL 341F E/O MIDVALE AV N WF-1,W,115229,BULLETINS,-13619134.64,6057896.901
121,129623,716644,47.553782,-122.337613,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130297,1076024,16207,E MARGINAL WY S WL 123F S/O BRANDON ST NF-1,N,231413,BULLETINS,-13618560.78,6032938.521
122,129483,716556,47.548441,-122.31515,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130413,1075868,17350,AIRPORT WY S EL 60F S/O S JUNEAU ST SF-2,S,42442,POSTERS,-13616060.21,6032057.607
123,129579,716614,47.632599,-122.343742,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130179,1075968,13024,AURORA AV N WL 74F N/O GALER ST NF-1,N,298761,BULLETINS,-13619243.06,6045948.603
124,127539,715272,47.562284,-122.379743,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130466,1073551,18064,FAUNTLEROY WY SW SL 81F E/O 38TH AV SW WF-1,W,92126,POSTERS,-13623250.67,6034340.978
125,129657,716667,47.587365,-122.328703,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130343,1076065,16625,4TH AV S EL 400F N/O S HOLGATE ST SF-2,S,72361,BULLETINS,-13617568.93,6038479.569
126,128478,715868,47.53899,-122.32181,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,14910734,1074629,16941,E MARGINAL WY S WL 200F S/O S MYRTLE ST NF-2,N,58510,POSTERS,-13616801.6,6030499.033
127,128607,715952,47.562812,-122.3344,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130306,1074779,16290,1ST AV VIADUCT WL 338F N/O DENVER AV S NF-2,N,44304,POSTERS,-13618203.11,6034428.083
128,129284,716413,47.725853,-122.292077,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129831,1075630,8419,LAKE CITY WY NE EL 206F S/O NE 135TH ST SF-2,S,87187,POSTERS,-13613491.74,6061367.124
129,128273,715730,47.552029,-122.333928,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,599456,1074386,16273,1ST AV S EL 20 F N/O ORCAS ST NF-1,N,49657,POSTERS,-13618150.57,6032649.382
130,129133,716317,47.570621,-122.325728,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130431,1075446,17559,6TH AV S EL 250F S/O S SPOKANE ST SF-2,S,35624,POSTERS,-13617237.75,6035716.438
131,128027,715564,47.54521,-122.376639,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130472,1074096,18127,35TH AV SW WL 191F N/O SW MORGAN ST NF-1,N,85078,POSTERS,-13622905.14,6031524.748
132,129708,716698,47.698361,-122.355163,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130028,1076126,11128,GREENWOOD AV N EL 213F N/O N 95TH ST NF-1,N,38929,POSTERS,-13620514.44,6056818.759
133,128102,715613,47.507088,-122.330739,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130549,1074186,20626,MYERS WY S NL 28F W/O 2ND AV S WF-1,W,17335,POSTERS,-13617795.57,6025240.114
134,129720,716709,47.561675,-122.334403,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130304,1076146,16279,1ST AV WL 100F N/O DENVER AV S NF-2,N,44304,POSTERS,-13618203.45,6034240.512
135,128616,715959,47.599361,-122.297206,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129733,1074792,6984,MLK JR WY S EL 51F N/O S JACKSON ST SF-2,S,92794,POSTERS,-13614062.7,6040459.718
136,129019,716241,47.599151,-122.306915,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129730,1075308,6962,S JACKSON ST SL 180F W/O 20TH AV S EF-1,E,49591,POSTERS,-13615143.5,6040425.05
137,128834,716119,47.539387,-122.270622,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129695,1075074,6451,RAINIER AV S EL 183F S/O S FRONTENAC ST NF-1,N,58261,POSTERS,-13611103.38,6030564.497
138,129409,716503,47.684979,-122.344683,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130012,1075775,10134,AURORA AV N WL 88F N/O N 77TH ST SF-1,S,103954,POSTERS,-13619347.81,6054605.666
139,128665,715990,47.574823,-122.328794,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130354,1074851,16681,4TH AV S EL 164F N/O S HORTON ST SF-2,S,114894,POSTERS,-13617579.06,6036409.778
140,161533,723639,47.621775,-122.346537,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002061868,30916641,1154267,14007,HARRISON ST SL 40F W/O TAYLOR AVE N NE-2,NE,67421,POSTERS,-13619554.2,6044160.757
141,129365,716471,47.663812,-122.36984,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130076,1075721,11797,LEARY WY NW NL 214F E/O 11TH AV NW WF-1,W,45397,POSTERS,-13622148.28,6051106.261
142,128796,716095,47.57206,-122.333855,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130310,1075031,16331,1ST AV S EL 110F N/O S SPOKANE ST NF-1,N,62965,BULLETINS,-13618142.45,6035953.87
143,128991,716223,47.600723,-122.329416,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130339,1075272,16541,4TH AV S WL 52F S/O S WASHINGTON ST SF-1 (TRIVISION),S,202120,BULLETINS,-13617648.3,6040684.569
144,129604,716631,47.574821,-122.339067,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130288,1075996,16103,ALASKAN WY VIADUCT S EL 143F N/O S HORTON ST SF-2 (TRIVISION),S,320801,BULLETINS,-13618722.64,6036409.448
145,129595,716626,47.578514,-122.339043,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130284,1075987,16061,ALASKAN WY VIADUCT EL 533F S/O S LANDER ST SF-2,S,252474,POSTERS,-13618719.97,6037018.848
146,132597,721054,47.569153,-122.338891,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30784788,1088312,16134,ALASKAN WY VIADUCT EL .14M S/O S SPOKANE ST SF,S,183711,BULLETINS,-13618703.05,6035474.228
147,129457,716539,47.723054,-122.340491,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129970,1075837,9674,N 130TH ST SL 171F W/O ASHWORTH AV N WF-2,W,74667,POSTERS,-13618881.16,6060903.938
148,128653,715982,47.5697,-122.3401,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,30609440,1074837,16177,ALASKAN WY VIADUCT WL 100F N/O DUWAMISH AV S NF-2,N,213934,BULLETINS,-13618837.64,6035564.479
149,129346,716457,47.731274,-122.29208,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129841,1075698,8524,LAKE CITY WY NE EL 257F S/O NE 143RD ST NF-1,N,110300,POSTERS,-13613492.07,6062264.275
150,130028,716904,47.630822,-122.373493,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130142,1076509,12628,ELLIOTT AV W EL 170F N/O W LEE ST SF-2,S,108881,POSTERS,-13622554.93,6045655.063
151,128694,716009,47.52153,-122.279932,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129709,1074887,6634,MLK JR WY S WL 128F S/O S DIRECTOR NF-2,N,103927,POSTERS,-13612139.76,6027620.425
152,129632,716652,47.6337,-122.377071,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130134,1076037,12525,W GARFIELD ST NL 230F W/O 15TH AV W WF-1,W,53120,POSTERS,-13622953.23,6046130.48
153,129303,716426,47.67567,-122.37595,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130053,1075651,11523,15TH AV NW EL 131F S/O NW 65TH ST NF-1,N,120658,POSTERS,-13622828.44,6053066.493
154,129326,716443,47.55328,-122.321201,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130414,1075676,17370,AIRPORT WY S WL 37F S/O S LUCILLE ST NF-1,N,57490,POSTERS,-13616733.81,6032855.72
155,129132,716317,47.570621,-122.325728,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130430,1075445,17558,6TH AV S EL 250F S/O S SPOKANE ST NF-1,N,28180,POSTERS,-13617237.75,6035716.438
156,129944,716851,47.626026,-122.367187,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130154,1076414,12754,ELLIOTT AV W EL 256F S/O W MERCER PL NF-1,N,127402,POSTERS,-13621852.95,6044862.868
157,127193,715058,47.571846,-122.337361,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130450,1073168,17749,WEST SEATTLE BRIDGE NL 43F W/O COLORADO AV S WF-1,W,102010,POSTERS,-13618532.73,6035918.56
158,129376,716482,47.705224,-122.343924,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,129990,1075737,9865,N NORTHGATE WY NL 186F E/O AURORA AV N WF-1,W,70999,POSTERS,-13619263.32,6057953.971
159,129224,716373,47.540077,-122.323821,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,619234,1075557,16924,E MARGINAL WY S WL 20F S/O CORSON AV SF-1,S,56466,BULLETINS,-13617025.47,6030678.277
160,127529,715268,47.563198,-122.378388,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,3637135,1073541,18039,FAUNTLEROY WY SW SL 97F N/O SW OREGON ST EF-1 (TRIVISION),NE,84062,POSTERS,-13623099.84,6034491.762
161,129286,716414,47.670476,-122.376433,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130057,1075632,11565,15TH AV NW WL 97F N/O NW 57TH ST NF-2,N,114023,POSTERS,-13622882.21,6052207.824
162,134096,723645,47.602396,-122.334392,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002061868,130271,1098651,14924,1ST AV WL 42.6F S/O CHERRY ST SF-1 (TRIVISION),S,103510,POSTERS,-13618202.22,6040960.77
163,129993,716882,47.62849,-122.370497,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130143,1076469,12648,ELLIOTT AVE W EL 70F S/O W PROSPECT ST NF-1,N,110742,POSTERS,-13622221.41,6045269.858
164,134259,723783,47.732837,-122.34533,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002061868,14910743,1099023,9623,AURORA AV N WL 386F S/O N 145TH ST NF-2,N,132358,POSTERS,-13619419.84,6062522.961
165,126942,714891,47.571906,-122.333021,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130441,1072863,17664,WEST SEATTLE BRIDGE NL 332F E/O 1ST AV S WF-1 (TRIVISION),W,100190,POSTERS,-13618049.6,6035928.46
166,129465,716545,47.656432,-122.347041,"Seattle-Tacoma-Bellevue, WA",8430156E-10EE-DD11-BFE8-001EC9ACE3EE,1002017391,130091,1075847,12063,AURORA AV N EL 97F S/O N 41ST ST NF-1,N,117461,POSTERS,-13619610.3,6049886.506
